Website Name,Product URL,Product Category,Title,Quantity,Ex VAT Price,Inc VAT Price,Currency,Brand,Condition,Product Description,Image Src 1,Image Position 1,Image Src 2,Image Position 2,Image Src 3,Image Position 3,Image Src 4,Image Position 4,Image Src 5,Image Position 5,Image Src 6,Image Position 6,Image Src 7,Image Position 7
cuesale.com,https://cuesale.com/product/ld-systems-dpa-260-processor/,Audio Processors,LD Systems DPA-260 Processor,2,245.00,POA,EUR,LD Systems,,"LD Systems DPA-260 Processor
Features : 
Inputs : 2 × analogue, balanced
Outputs : 6 × analogue, balanced
DSP : 32-bit
A/D, D/A : 24-bit / 48 kHz
Frequency response : 20 Hz – 20 kHz
Max input : +20 dBu
Dynamic range : 111 dB A-weighted
S/N : >106 dB
THD : <0.005%
Input : EQ 5-band PEQ + low/high shelf
Output :  EQ 7-band PEQ + low/high shelf
Filters : Butterworth, Bessel, Linkwitz-Riley
Slopes : 6 / 12 / 18 / 24 dB/oct
Delay : 0–848.998 ms
Limiter : Threshold, attack & release
Presets : 24 internal
Control : Front panel + USB / RS485",https://cuesale.com/wp-content/uploads/2026/09/ld-systems-dpa-260-1.jpg,1,https://cuesale.com/wp-content/uploads/2026/09/ld-systems-dpa-260-2.jpg,2,,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/flightcase-vkk/,Flightcases,Flightcase VKK,1,145.00,POA,EUR,,,"Flightcase VKK
Approximately 66 x 52 x 62cm external dimensions.
Approximately 20 x 48 x 40cm internal dimensions.",https://cuesale.com/wp-content/uploads/2026/09/flightcase-vkk-1.jpg,1,https://cuesale.com/wp-content/uploads/2026/09/flightcase-vkk-2.jpg,2,,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/flightcase-t8/,Flightcases,Flightcase T8,2,295.00,POA,EUR,,,"Flightcase T8
Approximately 65 x 60 x 93cm external dimensions.
Approximately 55 x 30 x 30cm (top)
Approximately 54 x 26 x 27cm (bottom)
Previously housed db technologies T8 rigging gear.",https://cuesale.com/wp-content/uploads/2026/09/flightcase-T8-3.jpg,1,https://cuesale.com/wp-content/uploads/2026/09/flightcase-T8-2.jpg,2,https://cuesale.com/wp-content/uploads/2026/09/flightcase-T8-1.jpg,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/flightcase-s12-2/,Flightcases,Flightcase S12-2,3,195.00,POA,EUR,,,"Flightcase S12-2
Approximately 90 x 45 x 82cm external dimensions.",https://cuesale.com/wp-content/uploads/2026/09/flightcase-s12-2-1.jpg,1,https://cuesale.com/wp-content/uploads/2026/09/flightcase-s12-2-2.jpg,2,,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/flightcase-s12/,Flightcases,Flightcase S12,2,165.00,POA,EUR,,,"Flightcase S12
Approximately 94 x 49 x 78cm external dimensions.",https://cuesale.com/wp-content/uploads/2026/09/flightcase-S12-1.jpg,1,https://cuesale.com/wp-content/uploads/2026/09/flightcase-S12-2.jpg,2,,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/flightcase-porto/,Flightcases,Flightcase Porto,1,125.00,POA,EUR,,,"Flightcase Porto
Approximately 70 x 64 x 47cm external dimensions.",https://cuesale.com/wp-content/uploads/2026/09/flightcase-porto-2.jpg,1,https://cuesale.com/wp-content/uploads/2026/09/flightcase-porto-3.jpg,2,https://cuesale.com/wp-content/uploads/2026/09/flightcase-porto-1.jpg,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/flightcase-lh8/,Flightcases,Flightcase LH8,1,135.00,POA,EUR,,,"Flightcase LH8
8U
Approximately 54 x 40 x 79cm external dimensions.",https://cuesale.com/wp-content/uploads/2026/09/flightcase-LH8-2.jpg,1,https://cuesale.com/wp-content/uploads/2026/09/flightcase-LH8-3.jpg,2,https://cuesale.com/wp-content/uploads/2026/09/flightcase-LH8-1.jpg,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/flightcase-dva4/,Flightcases,Flightcase DVA4,1,195.00,POA,EUR,,,"Flightcase DVA4
16U
Approximately 54 x 64 x 88cm external dimensions.",https://cuesale.com/wp-content/uploads/2026/09/flightcase-dva4-1.jpg,1,https://cuesale.com/wp-content/uploads/2026/09/flightcase-dva4-2.jpg,2,,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/flightcase-cameo/,Flightcases,Flightcase Cameo,2,115.00,POA,EUR,,,"Flightcase Cameo
Approximately 93 x 38 x 73 external dimensions.
Previously housed Cameo CLH 60W RGB fixtures.",https://cuesale.com/wp-content/uploads/2026/09/flightcase-cameo-1.jpg,1,https://cuesale.com/wp-content/uploads/2026/09/flightcase-cameo-2.jpg,2,,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/flightcase-bbb612/,Flightcases,Flightcase BBB612,1,125.00,POA,EUR,,,"Flightcase BBB612
Aproximately 94 x 60 x 38cm external dimensions.
Approximately 89 x 55 x 18cm internal dimensions.",https://cuesale.com/wp-content/uploads/2026/09/flightcase-BBB612-2.jpg,1,https://cuesale.com/wp-content/uploads/2026/09/flightcase-BBB612-1.jpg,2,https://cuesale.com/wp-content/uploads/2026/09/flightcase-BBB612-3.jpg,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/flightcase-20u-2/,Flightcases,Flightcase 20U,1,245.00,POA,EUR,,,"Flightcase 20U
20U
Approximately 55 x 61 x 109cm external dimensions.",https://cuesale.com/wp-content/uploads/2026/09/flightcase-20U-1.jpg,1,https://cuesale.com/wp-content/uploads/2026/09/flightcase-20U-2.jpg,2,,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/flightcase-2sp/,Flightcases,Flightcase 2SP,1,195.00,POA,EUR,,,"Flightcase 2SP
Approximately 102 x 51 x 92cm external dimensions.
Approximately 46 x 45 x 71cm internal dimensions (2x).",https://cuesale.com/wp-content/uploads/2026/09/flightcase-2SP-2.jpg,1,https://cuesale.com/wp-content/uploads/2026/09/flightcase-2SP-1.jpg,2,,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/carry-case-incl-keys/,Flightcases,Carry Case Incl Keys,1,35.00,POA,EUR,,,"Carry Case Incl Keys
Approximately 64 x 49 x 16cm external dimensions.
Approximately 59 x 44 x 11cm internal dimensions (without wood spacers).",https://cuesale.com/wp-content/uploads/2026/09/carry-case-with-keys-1.jpg,1,https://cuesale.com/wp-content/uploads/2026/09/carry-case-with-keys-2.jpg,2,,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/socapex-19p-6x-powercon-32a-6m/,Power distribution,Socapex 19p – 6x Powercon 32A 6m,5,85.00,POA,EUR,,,Socapex 19p – 6x Powercon 32A 6m,https://cuesale.com/wp-content/uploads/2026/08/Socapex-19p-6x-NAC3FC-HC-6m-5st-1.jpg,1,,2,,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/omnitronic-em-650-entertainment-mixer/,Analogue Mixing Consoles,Omnitronic EM-650 Entertainment Mixer,1,135.00,POA,EUR,,,"Omnitronic EM-650 Entertainment Mixer
Includes psu, not pictured.
The modern entertainment industry, especially hotels, bars or theme parks, requires very high standards in quality and features for sound devices. The OMNITRONIC EM-series is especially designed for this industry and offers the highest flexibility and quality in very small mixer casings. The EM-series offers a variety of connection possibilities and also convinces by an ergonomic design and easy use. The special housing design and the state-of-the-art construction are further reasons which make the EM-series the first choice for installers. Multifunctional 5+2-channel mixer with 3 zones, silver
Features : 
3 zones with routing facility of all input channels as desired
5 input channels with recessed gain controls on the rear panel, signal LED and super smooth dual-rail channel faders
2 microphone channels with level control, LED level meter, 3-way equalizer and talkover button
Talkover level and response time adjustable
Pre-fader listening (CUE) to the stereo input channels via adjustable headphone output
Color illuminated rotary controls and rubber buttons
Zone outputs with level control, 3-way equalizer and 10-digit stereo LED level meter
2 record outputs (independent of the master channels) with routing facility of all zone outputs as desired
Inputs: 8 x line (stereo RCA), 2 x line/phono (stereo RCA), switchable; 2 x microphone (XLR/6.3 mm jack) and headphones (6.3 mm jack)
Outputs: 3 x master (optionally 3-pin XLR or stereo RCA) and 2 x record (stereo RCA)
Operation via supplied power unit
Rack installation, 2 U
Ideal for restaurants, bars, theme parks, hotels and all applications where microphones need to be mixed with music (e.g. karaoke)
(19″) 48.3 cm rack installation 2 U",https://cuesale.com/wp-content/uploads/2026/08/omnitronic-em-650-1.jpg,1,https://cuesale.com/wp-content/uploads/2026/08/omnitronic-em-650-2.jpg,2,,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/meatrack-4-2/,Flightcases,Meatrack 4,1,185.00,POA,EUR,,,"Meatrack 4
Approximately 166 x 61 x 154 cm external dimensions.
Vertical spacing approximately 53cm.",https://cuesale.com/wp-content/uploads/2026/08/meatrack-4-1.jpg,1,,2,,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/flightcase-zhlu-2/,Flightcases,Flightcase ZHLU,1,95.00,POA,EUR,,,"Flightcase ZHLU
Approximately 55 x 47 x 65 cm external dimensions.
8U / 10U internal rack space.",https://cuesale.com/wp-content/uploads/2026/08/Flightcase-ZHLU-1.jpg,1,https://cuesale.com/wp-content/uploads/2026/08/Flightcase-ZHLU-2.jpg,2,https://cuesale.com/wp-content/uploads/2026/08/Flightcase-ZHLU-3.jpg,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/flightcase-p2-2/,Flightcases,Flightcase P2,1,215.00,POA,EUR,,,"Flightcase P2
Approximately 185 x 60 x 64 cm external dimensions.
Approximately 181 x 56 x 45 cm internal dimensions.",https://cuesale.com/wp-content/uploads/2026/08/flightcase-p2-1.jpg,1,https://cuesale.com/wp-content/uploads/2026/08/flightcase-p2-2.jpg,2,,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/adam-hall-19-schuko-power-strip/,Power distribution,Adam Hall 19″ Schuko Power Strip,1,15.00,POA,EUR,,,"Adam Hall 19″ Schuko Power Strip
Item# : 87471",https://cuesale.com/wp-content/uploads/2026/08/adam-hall-8x-schuko-19-1.jpg,1,https://cuesale.com/wp-content/uploads/2026/08/adam-hall-8x-schuko-19-2.jpg,2,,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/rcf-tts56-a-subwoofer/,Sub Cabinet (Active),RCF TTS56-A Subwoofer,12,4995.00,POA,EUR,RCF,,"RCF TTS56-A Subwoofer
Dolly included when buying 3. Pictures for indication only.
The TTS56-A is a high power, high output active subwoofer system that sets a new standard in the touring sound reinforcement. The new 21″ neodymium design represents the result of many years dedicated in pioneering new solutions for the transducers technology. The integration of the 6800 W, two channel digital amplification and the advanced digital processing set a new standard for distortion, noise and thermal efficiency.
Features :
2 x 3400 W digital amplifiers
2 x 21″ high power neodymium woofers
96 kHz, 32 bit DSP processing
Remote monitoring and control
Time delay alignment
Cardioid preset for groups
Tour grade cabinet
RDNet on board
Maximum output per size on market",https://cuesale.com/wp-content/uploads/2026/08/RCF-TTS56A-5.jpg,1,https://cuesale.com/wp-content/uploads/2026/08/RCF-TTS56A-6.jpg,2,https://cuesale.com/wp-content/uploads/2026/08/RCF-TTS56A-4.jpg,3,https://cuesale.com/wp-content/uploads/2026/08/RCF-TTS56A-2.jpg,4,https://cuesale.com/wp-content/uploads/2026/08/RCF-TTS56A-1.jpg,5,https://cuesale.com/wp-content/uploads/2026/08/RCF-TTS56A-3.jpg,6,,7
cuesale.com,https://cuesale.com/product/nexo-ps10utd-v2-controller/,Audio Processors,Nexo PS10UTD V2 Controller,3,225.00,POA,EUR,Nexo Audio,,"Nexo PS10UTD V2 Controller
The PS10 TD Controller incorporates the advanced protection features found in all NEXO TD Controllers.
Specifications : 
Type : PS10UTD-V2 Analogue TD Controller
System : NEXO PS10 + LS500
Rack format : 1U, 19-inch
Inputs : 2 × balanced XLR
Outputs : 3 × balanced XLR
Outputs : L, R, summed L+R Sub
Amplifier sensing : 3 × amplifier sense inputs
Input impedance : 50 kΩ
Output impedance : 50 Ω
Maximum input : +28 dBu
Maximum output : +20 dBu
Noise : −88 dBu, 22 Hz–22 kHz, unweighted
THD+N : <0.03% typical, 0.05% max @ +18 dBu
Amplifier gain selection : 26 / 32 / 38 dB
Sub control : Sub ON + Sub Gain
Protection : Dynamic / VCEQ, voice-coil temperature, diaphragm displacement
Power : 110/220 V internally selectable, 50/60 Hz
Earth lift : Rear panel
Depth : 190 mm / 7.5″
Weight : ~2.9 kg / 6.6 lb",https://cuesale.com/wp-content/uploads/2026/08/nexo-ps10utd-v2-1.jpg,1,https://cuesale.com/wp-content/uploads/2026/08/nexo-ps10utd-v2-2.jpg,2,,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/rcf-ttl55-a-line-array-speaker/,Line Arrays,RCF TTL55-A Line Array Speaker,4,POA,POA,EUR,RCF,,"RCF TTL55-A Line Array Speaker
Select variation :
Single unit
Set of 4 including dolly
The TTL55-A is a high power, three way, active line array module engineered to deliver an incredible output for use in indoor or outdoor large spaces. The system is designed to be easily scalable from few modules for medium and small theatres to full size arrays for very large outdoor stadia and public spaces. The three new designs for the six neodymium transducers that power the system represent the result of many years dedicated in pioneering new solutions using the best materials available on the market. The integration of the 3500 W four channel digital amplification and the advanced digital processing set a new standard for distortion, noise and thermal efficiency.
Features :
Tour grade cabinet and mechanics
3500 Watt, 4 way amplification
6 x high power neodymium transducers
High quality analog input board
96 kHz, 32 bit DSP processing
Remote monitoring and control
Maximum output per size on the market
RDNet on board",https://cuesale.com/wp-content/uploads/2026/08/RCF-TTL55A-2.jpg,1,https://cuesale.com/wp-content/uploads/2026/08/RCF-TTL55A-1.jpg,2,https://cuesale.com/wp-content/uploads/2026/08/RCF-TTL55A-3.jpg,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/nexo-ps10-loudspeaker-sets/,Top Cabinet (Passive),Nexo PS10 Loudspeaker Sets,2,995.00,POA,EUR,Nexo Audio,,"Nexo PS10 Loudspeaker Sets
Sold as sets of 2. Various sets available, please select.
Controller available here.
A high power system capable of producing 132 dB Peak SPL, the new PS10 Loudspeaker can be safely driven with up to 1250 Watts of amplifier power. Controlled by the new DTD Controller, the PS10 achieves high SPLs and wide bandwidth performance, despite being only half the weight and volume of common trapezoidal loudspeaker systems.
Components :
1 x 10” (25cm) Neodymium 8Ω driver
HF 1 x 1” throat driver + Low Distortion Constant Directivity
Asymmetrical Dispersion Horn
Height x Width x Depth : 515mm x 316mm x 277 mm (20.28” x 12.44” x 10.91”)
Weight : 14 kg (31 lbs)
Connectors : 2 x NL4MP Speakon 4 pole
Construction : Baltic Birch Ply finished with textured black coating
Fittings : Metal recessed pockets
Front finish : Moulded dark grey metal grill
Flying Points : One plate connecting with external accessories
Stand fittings : Built in Steel Stand Fitting, (35mm 1 3/8”)",https://cuesale.com/wp-content/uploads/2026/08/nexo-ps10-5.jpg,1,https://cuesale.com/wp-content/uploads/2026/08/nexo-ps10-1.jpg,2,https://cuesale.com/wp-content/uploads/2026/08/nexo-ps10-2.jpg,3,https://cuesale.com/wp-content/uploads/2026/08/nexo-ps10-3.jpg,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/nexo-ls500-passive-subwoofer/,Sub Cabinet (Passive),Nexo LS600 Passive Subwoofer,2,395.00,POA,EUR,Nexo Audio,,"Nexo LS600 Passive Subwoofer (non original)
* Units have been refurbished, now hold Faital Pro 15FX560 speakers. Sold as set of 2.
A high power system capable of producing 138 dB Peak SPL, the new LS600 Sub-Bass extends the usable range of the PS10-R2 Loudspeaker to 38Hz, providing exceptional performance and high power output in an extremely compact, light weight package. Two LS600s are typically used with two PS10-R2 loudspeakers, additional units may be used for an enhanced effect. PS10-R2 and LS600 presets presets in the DTD Controller ensure cost-effective and simple system implementation while the NXAMP powered controller offers full network connectivity and the facility to combine PS10-R2/LS600 configurations with any other Nexo cabinets.
Key Features
High-power system (138dB Peak SPL @ 1m) with 15in VLF long excursion driver
VLF extension (to 38Hz) of PS10-R2 loudspeakers
Sophisticated control electronics ensure reliable, linear operation
Integral pole mount that supports one or two PS10-R2 loudspeakers",https://cuesale.com/wp-content/uploads/2026/08/nexo-ls500-2.jpg,1,https://cuesale.com/wp-content/uploads/2026/08/nexo-ls500-1.jpg,2,https://cuesale.com/wp-content/uploads/2026/08/nexo-ls500-3.jpg,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/power-mushroom-cee63/,Power distribution,Power Mushroom CEE63,1,345.00,POA,EUR,,,"Power Mushroom CEE63
In/through : CEE63
Out :
3x CEE32
6x Schuko",https://cuesale.com/wp-content/uploads/2026/08/power-mushroom-1.jpg,1,https://cuesale.com/wp-content/uploads/2026/08/power-mushroom-2.jpg,2,,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/health-check-station-fw/,Cross-Functional AV Gear,Health Check Station FW,1,675.00,POA,EUR,,,"Health Check Station FW
Portable health check station.
Quickly checks for :
Temperature
Mask compliance
Dispenses disinfectant",https://cuesale.com/wp-content/uploads/2026/08/health-check-station-4.jpg,1,https://cuesale.com/wp-content/uploads/2026/08/health-check-station-5.jpg,2,https://cuesale.com/wp-content/uploads/2026/08/health-check-station-3.jpg,3,https://cuesale.com/wp-content/uploads/2026/08/health-check-station-1.jpg,4,https://cuesale.com/wp-content/uploads/2026/08/health-check-station-2.jpg,5,,6,,7
cuesale.com,https://cuesale.com/product/flightcase-32a/,Flightcases,Flightcase 32A,1,145.00,POA,EUR,,,"Flightcase 32A
6U, front and rear mounting bars.
Approximately  55 x 73 x 32cm external dimensions.",https://cuesale.com/wp-content/uploads/2026/08/flightcase-32A-1.jpg,1,https://cuesale.com/wp-content/uploads/2026/08/flightcase-32A-2.jpg,2,,3,,4,,5,,6,,7
cuesale.com,https://cuesale.com/product/flightcase-b3u-d/,Flightcases,Flightcase B3U-D,1,65.00,POA,EUR,,,"Flightcase B3U-D
3U
Approximately 54 x 66 x 22cm external dimensions.
Case has some minor damage on the right side.",https://cuesale.com/wp-content/uploads/2026/08/flightcase-b3u-d-1.jpg,1,https://cuesale.com/wp-content/uploads/2026/08/flightcase-b3u-d-2.jpg,2,https://cuesale.com/wp-content/uploads/2026/08/flightcase-b3u-d-3.jpg,3,,4,,5,,6,,7
